"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2025-01-29T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-01-29T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",23.78,"provisorisch"
"2025-01-29T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",11.19,"provisorisch"
"2025-01-29T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",28.31,"provisorisch"
"2025-01-29T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",49.06,"provisorisch"
"2025-01-29T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",6.38,"provisorisch"
"2025-01-29T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",3.27,"provisorisch"
"2025-01-29T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",76.13,"provisorisch"
"2025-01-29T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-01-29T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",13089.83,"provisorisch"
"2025-01-29T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",29.33,"provisorisch"
"2025-01-29T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",15.86,"provisorisch"
"2025-01-29T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",31.77,"provisorisch"
"2025-01-29T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",46.85,"provisorisch"
"2025-01-29T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",6.53,"provisorisch"
"2025-01-29T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",2.41,"provisorisch"
"2025-01-29T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",70.16,"provisorisch"
"2025-01-29T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-01-29T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.31,"provisorisch"
"2025-01-29T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.85,"provisorisch"
"2025-01-29T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",5.02,"provisorisch"
"2025-01-29T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",73.2,"provisorisch"
"2025-01-29T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",79.7,"provisorisch"
"2025-01-29T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-01-30T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-01-30T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-01-30T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",44.23,"provisorisch"
"2025-01-30T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",23.4,"provisorisch"
"2025-01-30T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",48.7,"provisorisch"
"2025-01-30T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",8.79,"provisorisch"
"2025-01-30T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",16.83,"provisorisch"
"2025-01-30T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",8.39,"provisorisch"
"2025-01-30T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",28.89,"provisorisch"
"2025-01-30T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-01-30T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-01-30T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",64.55,"provisorisch"
"2025-01-30T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",45.63,"provisorisch"
"2025-01-30T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",53.48,"provisorisch"
"2025-01-30T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",9.82,"provisorisch"
"2025-01-30T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",15.32,"provisorisch"
"2025-01-30T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",8.66,"provisorisch"
"2025-01-30T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",36.94,"provisorisch"
"2025-01-30T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-01-30T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",21783.06,"provisorisch"
"2025-01-30T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",63.55,"provisorisch"
"2025-01-30T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",43.75,"provisorisch"
"2025-01-30T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",54.45,"provisorisch"
"2025-01-30T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",5.54,"provisorisch"
"2025-01-30T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",15.91,"provisorisch"
"2025-01-30T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",8.78,"provisorisch"
"2025-01-30T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",20.41,"provisorisch"
"2025-01-30T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-01-30T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",15.95,"provisorisch"
"2025-01-30T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",5.04,"provisorisch"
"2025-01-30T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",22.77,"provisorisch"
"2025-01-30T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",37.06,"provisorisch"
"2025-01-30T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",57.99,"provisorisch"
"2025-01-30T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-01-31T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-01-31T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-01-31T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",14.48,"provisorisch"
"2025-01-31T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",4.8,"provisorisch"
"2025-01-31T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",20.33,"provisorisch"
"2025-01-31T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",43.44,"provisorisch"
"2025-01-31T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",8.69,"provisorisch"
"2025-01-31T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.54,"provisorisch"
"2025-01-31T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",52.73,"provisorisch"
"2025-01-31T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-01-31T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-01-31T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",27.28,"provisorisch"
"2025-01-31T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",15.53,"provisorisch"
"2025-01-31T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",28.35,"provisorisch"
"2025-01-31T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",40.88,"provisorisch"
"2025-01-31T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",8.08,"provisorisch"
"2025-01-31T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.96,"provisorisch"
"2025-01-31T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",52.03,"provisorisch"
"2025-01-31T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-01-31T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",13893.52,"provisorisch"
"2025-01-31T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",33.01,"provisorisch"
"2025-01-31T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",20.01,"provisorisch"
"2025-01-31T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",32.43,"provisorisch"
"2025-01-31T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",34.65,"provisorisch"
"2025-01-31T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",8.11,"provisorisch"
"2025-01-31T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",5.54,"provisorisch"
"2025-01-31T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",43.75,"provisorisch"
"2025-01-31T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-01-31T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",6.41,"provisorisch"
"2025-01-31T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.96,"provisorisch"
"2025-01-31T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",10.78,"provisorisch"
"2025-01-31T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",51.95,"provisorisch"
"2025-01-31T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",59.04,"provisorisch"
"2025-01-31T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-02-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-02-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",12.14,"provisorisch"
"2025-02-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.75,"provisorisch"
"2025-02-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",17.46,"provisorisch"
"2025-02-01T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",38.14,"provisorisch"
"2025-02-01T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",13.66,"provisorisch"
"2025-02-01T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",11.35,"provisorisch"
"2025-02-01T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",50.3,"provisorisch"
"2025-02-01T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-01T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-02-01T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",22.61,"provisorisch"
"2025-02-01T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",12.85,"provisorisch"
"2025-02-01T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",23.54,"provisorisch"
"2025-02-01T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",35.91,"provisorisch"
"2025-02-01T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",13.74,"provisorisch"
"2025-02-01T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",12.37,"provisorisch"
"2025-02-01T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",53.48,"provisorisch"
"2025-02-01T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-01T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",12220.44,"provisorisch"
"2025-02-01T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",20.51,"provisorisch"
"2025-02-01T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",10.17,"provisorisch"
"2025-02-01T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",23.63,"provisorisch"
"2025-02-01T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",34.35,"provisorisch"
"2025-02-01T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",13.72,"provisorisch"
"2025-02-01T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",12.18,"provisorisch"
"2025-02-01T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",50.57,"provisorisch"
"2025-02-01T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-01T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",6.53,"provisorisch"
"2025-02-01T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.06,"provisorisch"
"2025-02-01T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",10.86,"provisorisch"
"2025-02-01T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",42.81,"provisorisch"
"2025-02-01T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",54.02,"provisorisch"
"2025-02-01T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-02-02T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-02-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",11.9,"provisorisch"
"2025-02-02T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.84,"provisorisch"
"2025-02-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",16.88,"provisorisch"
"2025-02-02T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",27.09,"provisorisch"
"2025-02-02T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",15.91,"provisorisch"
"2025-02-02T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",13.99,"provisorisch"
"2025-02-02T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",34.17,"provisorisch"
"2025-02-02T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-02T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-02-02T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",18.5,"provisorisch"
"2025-02-02T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",10.16,"provisorisch"
"2025-02-02T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",19.81,"provisorisch"
"2025-02-02T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",26.04,"provisorisch"
"2025-02-02T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",15.73,"provisorisch"
"2025-02-02T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",14.94,"provisorisch"
"2025-02-02T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",32.31,"provisorisch"
"2025-02-02T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-02T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",6398.85,"provisorisch"
"2025-02-02T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",23.15,"provisorisch"
"2025-02-02T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",13.57,"provisorisch"
"2025-02-02T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",23.46,"provisorisch"
"2025-02-02T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",22.59,"provisorisch"
"2025-02-02T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",16.82,"provisorisch"
"2025-02-02T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",15.77,"provisorisch"
"2025-02-02T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",28.63,"provisorisch"
"2025-02-02T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-02T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",6.97,"provisorisch"
"2025-02-02T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.13,"provisorisch"
"2025-02-02T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",11.59,"provisorisch"
"2025-02-02T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",30.13,"provisorisch"
"2025-02-02T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",35.03,"provisorisch"
"2025-02-02T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-03T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-02-03T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-02-03T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",17.29,"provisorisch"
"2025-02-03T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",7.22,"provisorisch"
"2025-02-03T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",22,"provisorisch"
"2025-02-03T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",25.86,"provisorisch"
"2025-02-03T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",19.68,"provisorisch"
"2025-02-03T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",16.01,"provisorisch"
"2025-02-03T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",33.75,"provisorisch"
"2025-02-03T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-03T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-02-03T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",34.01,"provisorisch"
"2025-02-03T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",23.4,"provisorisch"
"2025-02-03T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",29.17,"provisorisch"
"2025-02-03T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",24.06,"provisorisch"
"2025-02-03T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",19.69,"provisorisch"
"2025-02-03T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",17.3,"provisorisch"
"2025-02-03T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",34.35,"provisorisch"
"2025-02-03T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-03T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",12719.4,"provisorisch"
"2025-02-03T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",31.04,"provisorisch"
"2025-02-03T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",19.57,"provisorisch"
"2025-02-03T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",29.34,"provisorisch"
"2025-02-03T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",21.66,"provisorisch"
"2025-02-03T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",21.69,"provisorisch"
"2025-02-03T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",18.14,"provisorisch"
"2025-02-03T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",31.97,"provisorisch"
"2025-02-03T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-03T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",8.04,"provisorisch"
"2025-02-03T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.48,"provisorisch"
"2025-02-03T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",13.1,"provisorisch"
"2025-02-03T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",33.31,"provisorisch"
"2025-02-03T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",40.64,"provisorisch"
"2025-02-03T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-04T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-02-04T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-02-04T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",19.66,"provisorisch"
"2025-02-04T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",7.12,"provisorisch"
"2025-02-04T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",26.66,"provisorisch"
"2025-02-04T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",26.23,"provisorisch"
"2025-02-04T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",26.13,"provisorisch"
"2025-02-04T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",21.23,"provisorisch"
"2025-02-04T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",38.34,"provisorisch"
"2025-02-04T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-04T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-02-04T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",41.66,"provisorisch"
"2025-02-04T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",29.3,"provisorisch"
"2025-02-04T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",34.74,"provisorisch"
"2025-02-04T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",24.22,"provisorisch"
"2025-02-04T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",24.62,"provisorisch"
"2025-02-04T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",21.7,"provisorisch"
"2025-02-04T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",39.62,"provisorisch"
"2025-02-04T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-04T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",13935.75,"provisorisch"
"2025-02-04T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",35.02,"provisorisch"
"2025-02-04T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",20.74,"provisorisch"
"2025-02-04T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",35.18,"provisorisch"
"2025-02-04T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",20.97,"provisorisch"
"2025-02-04T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",26.24,"provisorisch"
"2025-02-04T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",23.31,"provisorisch"
"2025-02-04T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",32.87,"provisorisch"
"2025-02-04T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-04T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",13.33,"provisorisch"
"2025-02-04T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",3.26,"provisorisch"
"2025-02-04T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",20.5,"provisorisch"
"2025-02-04T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",31.66,"provisorisch"
"2025-02-04T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",41.51,"provisorisch"
"2025-02-04T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-05T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-02-05T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-02-05T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",37.21,"provisorisch"
"2025-02-05T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",22.17,"provisorisch"
"2025-02-05T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",37.16,"provisorisch"
"2025-02-05T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",5.24,"provisorisch"
"2025-02-05T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",26.62,"provisorisch"
"2025-02-05T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",22.31,"provisorisch"
"2025-02-05T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",19.53,"provisorisch"
"2025-02-05T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-05T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-02-05T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",59.3,"provisorisch"
"2025-02-05T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",45.37,"provisorisch"
"2025-02-05T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",43.84,"provisorisch"
"2025-02-05T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",4.4,"provisorisch"
"2025-02-05T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",28.04,"provisorisch"
"2025-02-05T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",25.56,"provisorisch"
"2025-02-05T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",12.59,"provisorisch"
"2025-02-05T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-05T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",15639.91,"provisorisch"
"2025-02-05T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",52.65,"provisorisch"
"2025-02-05T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",37.54,"provisorisch"
"2025-02-05T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",43.13,"provisorisch"
"2025-02-05T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",3.47,"provisorisch"
"2025-02-05T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",27.93,"provisorisch"
"2025-02-05T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",25.59,"provisorisch"
